school_year,semester,course_id,student_id,final_score
2021-2022,HK2,MTH00031,21110120,7.75
2021-2022,HK2,MTH00031,21110121,8
2021-2022,HK2,MTH00031,21110122,6.5
2021-2022,HK2,MTH00031,21110123,6
2021-2022,HK2,MTH00031,21110124,8.75
2021-2022,HK2,MTH00031,21110125,7.25
2021-2022,HK2,MTH00031,21110126,6.25
2021-2022,HK2,MTH00031,21110127,7
2021-2022,HK2,MTH00031,21110128,8.75
2021-2022,HK2,MTH00031,21110129,9
2021-2022,HK2,MTH00031,21110130,8.25
2021-2022,HK2,MTH00031,21110131,5.5
2021-2022,HK2,MTH00031,21110132,6.75
2021-2022,HK2,MTH00031,21110133,9
2021-2022,HK2,MTH00031,21110134,7
2021-2022,HK2,MTH00031,21110135,6.25
2021-2022,HK2,MTH00031,21110136,6
2021-2022,HK2,MTH00031,21110137,7.25
2021-2022,HK2,MTH00031,21110138,7.75
2021-2022,HK2,MTH00031,21110139,8.5
2021-2022,HK2,MTH00031,21110140,6
2021-2022,HK2,MTH00031,21110141,8.75
2021-2022,HK2,MTH00031,21110142,7.5
2021-2022,HK2,MTH00031,21110143,8
2021-2022,HK2,MTH00031,21110144,5.5
2021-2022,HK2,MTH00031,21110145,8.5
2021-2022,HK2,MTH00031,21110146,6.75
2021-2022,HK2,MTH00031,21110147,7.5
2021-2022,HK2,MTH00031,21110148,8.75
2021-2022,HK2,MTH00031,21110149,5
2021-2022,HK2,MTH00031,21110150,6
2021-2022,HK2,MTH00031,21110151,9
2021-2022,HK2,MTH00031,21110152,8.75
2021-2022,HK2,MTH00031,21110153,6.75
2021-2022,HK2,MTH00031,21110154,9
2021-2022,HK2,MTH00031,21110155,6.5
2021-2022,HK2,MTH00031,21110156,5.25
2021-2022,HK2,MTH00031,21110157,6.75
2021-2022,HK2,MTH00031,21110158,7.25
2021-2022,HK2,MTH00031,21110159,5.25
2021-2022,HK2,MTH00031,21110160,8
2021-2022,HK2,MTH00031,21110161,7.5
2021-2022,HK2,MTH00031,21110162,7.25
2021-2022,HK2,MTH00031,21110163,5
2021-2022,HK2,MTH00031,21110164,6.5
2021-2022,HK2,MTH00031,21110165,5.25
2021-2022,HK2,MTH00031,21110166,8
2021-2022,HK2,MTH00031,21110167,6.25
2021-2022,HK2,MTH00031,21110168,5.5
2021-2022,HK2,MTH00031,21110169,6.75
2021-2022,HK2,MTH00031,21110170,8.5
2021-2022,HK2,MTH00031,21110171,7.5
2021-2022,HK2,MTH00031,21110172,5.25
2021-2022,HK2,MTH00031,21110173,5
2021-2022,HK2,MTH00031,21110174,6.75
2021-2022,HK2,MTH00031,21110175,8.25
2021-2022,HK2,MTH00031,21110176,6
2021-2022,HK2,MTH00031,21110177,5.25
2021-2022,HK2,MTH00031,21110178,6.75
2021-2022,HK2,MTH00031,21110179,5
2021-2022,HK2,MTH00031,21110180,7.25
2021-2022,HK2,MTH00031,21110181,7.5
2021-2022,HK2,MTH00031,21110182,6.75
2021-2022,HK2,MTH00031,21110183,8
2021-2022,HK2,MTH00031,21110184,6.25
2021-2022,HK2,MTH00031,21110185,8.25
2021-2022,HK2,MTH00031,21110186,5.25
2021-2022,HK2,MTH00031,21110187,7
2021-2022,HK2,MTH00031,21110188,7.75
2021-2022,HK2,MTH00031,21110189,5.5
2021-2022,HK2,MTH00031,21110190,8
2021-2022,HK2,MTH00031,21110191,6.5
2021-2022,HK2,MTH00031,21110192,5.5
2021-2022,HK2,MTH00031,21110193,7
2021-2022,HK2,MTH00031,21110194,7.5
2021-2022,HK2,MTH00031,21110195,6
2021-2022,HK2,MTH00031,21110196,8.75
2021-2022,HK2,MTH00031,21110197,8.25
2021-2022,HK2,MTH00031,21110198,6.5
2021-2022,HK2,MTH00031,21110199,5.5
2021-2022,HK2,MTH00031,21110200,5.75
2021-2022,HK2,MTH00031,21110201,7.75
2021-2022,HK2,MTH00031,21110202,8.75
2021-2022,HK2,MTH00031,21110203,8.25
2021-2022,HK2,MTH00031,21110204,6
2021-2022,HK2,MTH00031,21110205,6
2021-2022,HK2,MTH00031,21110206,5.25
2021-2022,HK2,MTH00031,21110207,7.5
2021-2022,HK2,MTH00031,21110208,8.5
2021-2022,HK2,MTH00031,21110209,5.75
2021-2022,HK2,MTH00031,21110210,7
2021-2022,HK2,MTH00031,21280011,8.75
2021-2022,HK2,MTH00055,21110001,8.75
2021-2022,HK2,MTH00055,21110002,6
2021-2022,HK2,MTH00055,21110003,8
2021-2022,HK2,MTH00055,21110004,8.25
2021-2022,HK2,MTH00055,21110005,5.75
2021-2022,HK2,MTH00055,21110006,7.25
2021-2022,HK2,MTH00055,21110007,6.75
2021-2022,HK2,MTH00055,21110008,8.5
2021-2022,HK2,MTH00055,21110009,5
2021-2022,HK2,MTH00055,21110010,5.75
2021-2022,HK2,MTH00055,21110011,5
2021-2022,HK2,MTH00055,21110012,6
2021-2022,HK2,MTH00055,21110013,8.75
2021-2022,HK2,MTH00055,21110014,7.25
2021-2022,HK2,MTH00055,21110015,6.75
2021-2022,HK2,MTH00055,21110016,8.75
2021-2022,HK2,MTH00055,21110017,6
2021-2022,HK2,MTH00055,21110018,6.25
2021-2022,HK2,MTH00055,21110019,6.25
2021-2022,HK2,MTH00055,21110020,9
2021-2022,HK2,MTH00055,21110021,7
2021-2022,HK2,MTH00055,21110022,6.25
2021-2022,HK2,MTH00055,21110023,6.5
2021-2022,HK2,MTH00055,21110024,6.25
2021-2022,HK2,MTH00055,21110025,7.75
2021-2022,HK2,MTH00055,21110026,8.5
2021-2022,HK2,MTH00055,21110027,6.75
2021-2022,HK2,MTH00055,21110028,8.75
2021-2022,HK2,MTH00055,21110029,6
2021-2022,HK2,MTH00055,21110030,8.75
2021-2022,HK2,MTH00055,21110031,8.25
2021-2022,HK2,MTH00055,21110032,5
2021-2022,HK2,MTH00055,21110033,5.25
2021-2022,HK2,MTH00055,21110034,6.75
2021-2022,HK2,MTH00055,21110035,6
2021-2022,HK2,MTH00055,21110036,6
2021-2022,HK2,MTH00055,21110037,7.25
2021-2022,HK2,MTH00055,21110038,6.75
2021-2022,HK2,MTH00055,21110039,5.25
2021-2022,HK2,MTH00055,21110040,7
2021-2022,HK2,MTH00055,21110041,7.5
2021-2022,HK2,MTH00055,21110042,9
2021-2022,HK2,MTH00055,21110043,7.5
2021-2022,HK2,MTH00055,21110044,7
2021-2022,HK2,MTH00055,21110045,6.5
2021-2022,HK2,MTH00055,21110046,8
2021-2022,HK2,MTH00055,21110047,7.25
2021-2022,HK2,MTH00055,21110048,7.75
2021-2022,HK2,MTH00055,21110049,6.25
2021-2022,HK2,MTH00055,21110050,8.25
2021-2022,HK2,MTH00055,21110051,7
2021-2022,HK2,MTH00055,21110052,8
2021-2022,HK2,MTH00055,21110053,7
2021-2022,HK2,MTH00055,21110054,5.25
2021-2022,HK2,MTH00055,21110055,6
2021-2022,HK2,MTH00055,21110056,7.25
2021-2022,HK2,MTH00055,21110057,7.75
2021-2022,HK2,MTH00055,21110058,5.75
2021-2022,HK2,MTH00055,21110059,6
2021-2022,HK2,MTH00055,21110060,5.75
2021-2022,HK2,MTH00055,21110061,8.5
2021-2022,HK2,MTH00055,21110062,5.5
2021-2022,HK2,MTH00055,21110063,8.25
2021-2022,HK2,MTH00055,21110064,5.25
2021-2022,HK2,MTH00055,21110065,7.5
2021-2022,HK2,MTH00055,21110066,6.5
2021-2022,HK2,MTH00055,21110067,8.25
2021-2022,HK2,MTH00055,21110068,6.25
2021-2022,HK2,MTH00055,21110069,8
2021-2022,HK2,MTH00055,21110070,5.5
2021-2022,HK2,MTH00055,21110071,5.5
2021-2022,HK2,MTH00055,21110072,8.5
2021-2022,HK2,MTH00055,21110073,6.25
2021-2022,HK2,MTH00055,21110074,5.25
2021-2022,HK2,MTH00055,21110075,7.25
2021-2022,HK2,MTH00055,21110076,7.5
2021-2022,HK2,MTH00055,21110077,7.5
2021-2022,HK2,MTH00055,21110078,8.25
2021-2022,HK2,MTH00055,21110079,5.75
2021-2022,HK2,MTH00055,21110080,5.25
2021-2022,HK2,MTH00055,21110081,6
2021-2022,HK2,MTH00055,21110082,7.75
2021-2022,HK2,MTH00055,21110083,6.75
2021-2022,HK2,MTH00055,21110084,8.25
2021-2022,HK2,MTH00055,21110085,6.5
2021-2022,HK2,MTH00055,21110086,6
2021-2022,HK2,MTH00055,21110087,5.75
2021-2022,HK2,MTH00055,21110088,8.25
2021-2022,HK2,MTH00055,21110089,6.25
2021-2022,HK2,MTH00055,21110090,8.75
2021-2022,HK2,MTH00055,21110091,7
2021-2022,HK2,MTH00055,21110092,8.75
2021-2022,HK2,MTH00055,21110093,6.25
2021-2022,HK2,MTH00055,21110094,7.25
2021-2022,HK2,MTH00055,21110095,8.75
2021-2022,HK2,MTH00055,21110096,6.25
2021-2022,HK2,MTH00055,21110097,6.5
2021-2022,HK2,MTH00055,21110098,7
2021-2022,HK2,MTH00055,21110099,8.5
2021-2022,HK2,MTH00055,21110100,7.5
2021-2022,HK2,MTH00055,21110101,7.5
2021-2022,HK2,MTH00055,21110102,8
2021-2022,HK2,MTH00055,21110103,8.75
2021-2022,HK2,MTH00055,21110104,7.75
2021-2022,HK2,MTH00055,21110105,7.75
2021-2022,HK2,MTH00055,21110106,7.25
2021-2022,HK2,MTH00055,21110107,5.25
2021-2022,HK2,MTH00055,21110108,9
2021-2022,HK2,MTH00055,21110109,5
2021-2022,HK2,MTH00055,21110110,6.25
2021-2022,HK2,MTH00055,21110111,5.75
2021-2022,HK2,MTH00055,21110112,6.5
2021-2022,HK2,MTH00055,21110113,6.25
2021-2022,HK2,MTH00055,21110114,7.25
2021-2022,HK2,MTH00055,21110115,5.25
2021-2022,HK2,MTH00055,21110116,9
2021-2022,HK2,MTH00055,21110117,9
2021-2022,HK2,MTH00055,21110118,7.5
2021-2022,HK2,MTH00055,21110119,5
2021-2022,HK2,MTH00055,21110120,5
2021-2022,HK2,MTH00055,21110121,8.25
2021-2022,HK2,MTH00055,21110122,8
2021-2022,HK2,MTH00055,21110123,7.75
2021-2022,HK2,MTH00055,21110124,6.75
2021-2022,HK2,MTH00055,21110125,6.5
2021-2022,HK2,MTH00055,21110126,8.25
2021-2022,HK2,MTH00055,21110127,6.25
2021-2022,HK2,MTH00055,21110128,7.75
2021-2022,HK2,MTH00055,21110129,7.75
2021-2022,HK2,MTH00055,21110130,7.25
2021-2022,HK2,MTH00055,21110131,7.5
2021-2022,HK2,MTH00055,21110132,7.25
2021-2022,HK2,MTH00055,21110133,9
2021-2022,HK2,MTH00055,21110134,6
2021-2022,HK2,MTH00055,21110135,5.5
2021-2022,HK2,MTH00055,21110136,8.75
2021-2022,HK2,MTH00055,21110137,8
2021-2022,HK2,MTH00055,21110138,6.25
2021-2022,HK2,MTH00055,21110139,5.25
2021-2022,HK2,MTH00055,21110140,6
2021-2022,HK2,MTH00055,21110141,6.25
2021-2022,HK2,MTH00055,21110142,5.75
2021-2022,HK2,MTH00055,21110143,8
2021-2022,HK2,MTH00055,21110144,7
2021-2022,HK2,MTH00055,21110145,6.5
2021-2022,HK2,MTH00055,21110146,8.5
2021-2022,HK2,MTH00055,21110147,6
2021-2022,HK2,MTH00055,21110148,6
2021-2022,HK2,MTH00055,21110149,5.5
2021-2022,HK2,MTH00055,21110150,7.25
2021-2022,HK2,MTH00055,21110151,7.25
2021-2022,HK2,MTH00055,21110152,5
2021-2022,HK2,MTH00055,21110153,5.75
2021-2022,HK2,MTH00055,21110154,9
2021-2022,HK2,MTH00055,21110155,8.75
2021-2022,HK2,MTH00055,21110156,7.5
2021-2022,HK2,MTH00055,21110157,7
2021-2022,HK2,MTH00055,21110158,7
2021-2022,HK2,MTH00055,21110159,7.25
2021-2022,HK2,MTH00055,21110160,6.25
2021-2022,HK2,MTH00055,21110161,8.5
2021-2022,HK2,MTH00055,21110162,8.75
2021-2022,HK2,MTH00055,21110163,6.75
2021-2022,HK2,MTH00055,21110164,7
2021-2022,HK2,MTH00055,21110165,8.25
2021-2022,HK2,MTH00055,21110166,8.5
2021-2022,HK2,MTH00055,21110167,5.75
2021-2022,HK2,MTH00055,21110168,8.25
2021-2022,HK2,MTH00055,21110169,6.75
2021-2022,HK2,MTH00055,21110170,6.5
2021-2022,HK2,MTH00055,21110171,5.25
2021-2022,HK2,MTH00055,21110172,8.25
2021-2022,HK2,MTH00055,21110173,8.75
2021-2022,HK2,MTH00055,21110174,8.75
2021-2022,HK2,MTH00055,21110175,7.75
2021-2022,HK2,MTH00055,21110176,8.25
2021-2022,HK2,MTH00055,21110177,7
2021-2022,HK2,MTH00055,21110178,7.5
2021-2022,HK2,MTH00055,21110179,6.75
2021-2022,HK2,MTH00055,21110180,5
2021-2022,HK2,MTH00055,21110181,6.5
2021-2022,HK2,MTH00055,21110182,7
2021-2022,HK2,MTH00055,21110183,5.75
2021-2022,HK2,MTH00055,21110184,8.25
2021-2022,HK2,MTH00055,21110185,8.75
2021-2022,HK2,MTH00055,21110186,7.5
2021-2022,HK2,MTH00055,21110187,5
2021-2022,HK2,MTH00055,21110188,5
2021-2022,HK2,MTH00055,21110189,6.5
2021-2022,HK2,MTH00055,21110190,7
2021-2022,HK2,MTH00055,21110191,8
2021-2022,HK2,MTH00055,21110192,7.75
2021-2022,HK2,MTH00055,21110193,5
2021-2022,HK2,MTH00055,21110194,6.5
2021-2022,HK2,MTH00055,21110195,5
2021-2022,HK2,MTH00055,21110196,7.75
2021-2022,HK2,MTH00055,21110197,8.5
2021-2022,HK2,MTH00055,21110198,7.25
2021-2022,HK2,MTH00055,21110199,9
2021-2022,HK2,MTH00055,21110200,9
2021-2022,HK2,MTH00055,21110201,6.75
2021-2022,HK2,MTH00055,21110202,5
2021-2022,HK2,MTH00055,21110203,7.25
2021-2022,HK2,MTH00055,21110204,8.75
2021-2022,HK2,MTH00055,21110205,7.75
2021-2022,HK2,MTH00055,21110206,6.5
2021-2022,HK2,MTH00055,21110207,6.5
2021-2022,HK2,MTH00055,21110208,9
2021-2022,HK2,MTH00055,21110209,5.75
2021-2022,HK2,MTH00055,21110210,6.25
2021-2022,HK2,MTH00055,21280011,7.25
2021-2022,HK1,MTH00083,21110001,6.25
2021-2022,HK1,MTH00083,21110002,7
2021-2022,HK1,MTH00083,21110003,7.5
2021-2022,HK1,MTH00083,21110004,7.5
2021-2022,HK1,MTH00083,21110005,5.5
2021-2022,HK1,MTH00083,21110006,5
2021-2022,HK1,MTH00083,21110007,8.75
2021-2022,HK1,MTH00083,21110008,8.25
2021-2022,HK1,MTH00083,21110009,6.75
2021-2022,HK1,MTH00083,21110010,5
2021-2022,HK1,MTH00083,21110011,7.5
2021-2022,HK1,MTH00083,21110012,8.75
2021-2022,HK1,MTH00083,21110013,7.25
2021-2022,HK1,MTH00083,21110014,7.25
2021-2022,HK1,MTH00083,21110015,7.75
2021-2022,HK1,MTH00083,21110016,8.5
2021-2022,HK1,MTH00083,21110017,6.75
2021-2022,HK1,MTH00083,21110018,5.75
2021-2022,HK1,MTH00083,21110019,7
2021-2022,HK1,MTH00083,21110020,5.5
2021-2022,HK1,MTH00083,21110021,5.5
2021-2022,HK1,MTH00083,21110022,6.75
2021-2022,HK1,MTH00083,21110023,8
2021-2022,HK1,MTH00083,21110024,6.25
2021-2022,HK1,MTH00083,21110025,6.5
2021-2022,HK1,MTH00083,21110026,7.75
2021-2022,HK1,MTH00083,21110027,6.75
2021-2022,HK1,MTH00083,21110028,6.5
2021-2022,HK1,MTH00083,21110029,7.5
2021-2022,HK1,MTH00083,21110030,7.5
2021-2022,HK1,MTH00083,21110031,9
2021-2022,HK1,MTH00083,21110032,8
2021-2022,HK1,MTH00083,21110033,5.5
2021-2022,HK1,MTH00083,21110034,7
2021-2022,HK1,MTH00083,21110035,6.75
2021-2022,HK1,MTH00083,21110036,8.75
2021-2022,HK1,MTH00083,21110037,7.5
2021-2022,HK1,MTH00083,21110038,6.25
2021-2022,HK1,MTH00083,21110039,5.25
2021-2022,HK1,MTH00083,21110040,8.75
2021-2022,HK1,MTH00083,21110041,9
2021-2022,HK1,MTH00083,21110042,5.5
2021-2022,HK1,MTH00083,21110043,5.25
2021-2022,HK1,MTH00083,21110044,6.5
2021-2022,HK1,MTH00083,21110045,7.25
2021-2022,HK1,MTH00083,21110046,9
2021-2022,HK1,MTH00083,21110047,6.25
2021-2022,HK1,MTH00083,21110048,8
2021-2022,HK1,MTH00083,21110049,8.25
2021-2022,HK1,MTH00083,21110050,8.5
2021-2022,HK1,MTH00083,21110051,5.5
2021-2022,HK1,MTH00083,21110052,9
2021-2022,HK1,MTH00083,21110053,7.5
2021-2022,HK1,MTH00083,21110054,6.25
2021-2022,HK1,MTH00083,21110055,8.75
2021-2022,HK1,MTH00083,21110056,6.5
2021-2022,HK1,MTH00083,21110057,5.75
2021-2022,HK1,MTH00083,21110058,8.25
2021-2022,HK1,MTH00083,21110059,8.25
2021-2022,HK1,MTH00083,21110060,7.25
2021-2022,HK1,MTH00083,21110061,5.25
2021-2022,HK1,MTH00083,21110062,6.5
2021-2022,HK1,MTH00083,21110063,8
2021-2022,HK1,MTH00083,21110064,7.75
2021-2022,HK1,MTH00083,21110065,7.75
2021-2022,HK1,MTH00083,21110066,6.25
2021-2022,HK1,MTH00083,21110067,9
2021-2022,HK1,MTH00083,21110068,6.75
2021-2022,HK1,MTH00083,21110069,5.75
2021-2022,HK1,MTH00083,21110070,8.5
2021-2022,HK1,MTH00083,21110071,6.75
2021-2022,HK1,MTH00083,21110072,7.5
2021-2022,HK1,MTH00083,21110073,5.75
2021-2022,HK1,MTH00083,21110074,6
2021-2022,HK1,MTH00083,21110075,8.5
2021-2022,HK1,MTH00083,21110076,8.75
2021-2022,HK1,MTH00083,21110077,6.5
2021-2022,HK1,MTH00083,21110078,8.75
2021-2022,HK1,MTH00083,21110079,5.75
2021-2022,HK1,MTH00083,21110080,5.75
2021-2022,HK1,MTH00083,21110081,6.75
2021-2022,HK1,MTH00083,21110082,6.75
2021-2022,HK1,MTH00083,21110083,6.75
2021-2022,HK1,MTH00083,21110084,7.75
2021-2022,HK1,MTH00083,21110085,7.25
2021-2022,HK1,MTH00083,21110086,8.5
2021-2022,HK1,MTH00083,21110087,5
2021-2022,HK1,MTH00083,21110088,8
2021-2022,HK1,MTH00083,21110089,6.75
2021-2022,HK1,MTH00083,21110090,5.25
2021-2022,HK1,MTH00083,21110091,7.75
2021-2022,HK1,MTH00083,21110092,8.75
2021-2022,HK1,MTH00083,21110093,5
2021-2022,HK1,MTH00083,21110094,7.5
2021-2022,HK1,MTH00083,21110095,6.75
2021-2022,HK1,MTH00083,21110096,8.25
2021-2022,HK1,MTH00083,21110097,7.75
2021-2022,HK1,MTH00083,21110098,7.5
2021-2022,HK1,MTH00083,21110099,6
2021-2022,HK1,MTH00083,21110100,8.25
2021-2022,HK1,MTH00083,21110101,7.5
2021-2022,HK1,MTH00083,21110102,5.5
2021-2022,HK1,MTH00083,21110103,5.5
2021-2022,HK1,MTH00083,21110104,8.5
2021-2022,HK1,MTH00083,21110105,7.5
2021-2022,HK1,MTH00083,21110106,5
2021-2022,HK1,MTH00083,21110107,7.75
2021-2022,HK1,MTH00083,21110108,8.75
2021-2022,HK1,MTH00083,21110109,6.25
2021-2022,HK1,MTH00083,21110110,8
2021-2022,HK1,MTH00083,21110111,6.25
2021-2022,HK1,MTH00083,21110112,8.25
2021-2022,HK1,MTH00083,21110113,9
2021-2022,HK1,MTH00083,21110114,7.25
2021-2022,HK1,MTH00083,21110115,8.75
2021-2022,HK1,MTH00083,21110116,6.75
2021-2022,HK1,MTH00083,21110117,6.25
2021-2022,HK1,MTH00083,21110118,7.75
2021-2022,HK1,MTH00083,21110119,7.25
2021-2022,HK1,MTH00083,21110120,9
2021-2022,HK1,MTH00083,21110121,7.25
2021-2022,HK1,MTH00083,21110122,5.75
2021-2022,HK1,MTH00083,21110123,6.25
2021-2022,HK1,MTH00083,21110124,7
2021-2022,HK1,MTH00083,21110125,6.75
2021-2022,HK1,MTH00083,21110126,8
2021-2022,HK1,MTH00083,21110127,8.25
2021-2022,HK1,MTH00083,21110128,7
2021-2022,HK1,MTH00083,21110129,6.75
2021-2022,HK1,MTH00083,21110130,5.75
2021-2022,HK1,MTH00083,21110131,6.25
2021-2022,HK1,MTH00083,21110132,7.25
2021-2022,HK1,MTH00083,21110133,5
2021-2022,HK1,MTH00083,21110134,5.5
2021-2022,HK1,MTH00083,21110135,7.5
2021-2022,HK1,MTH00083,21110136,6.25
2021-2022,HK1,MTH00083,21110137,8.25
2021-2022,HK1,MTH00083,21110138,7.75
2021-2022,HK1,MTH00083,21110139,8.25
2021-2022,HK1,MTH00083,21110140,8.5
2021-2022,HK1,MTH00083,21110141,7.75
2021-2022,HK1,MTH00083,21110142,8
2021-2022,HK1,MTH00083,21110143,5.25
2021-2022,HK1,MTH00083,21110144,7.75
2021-2022,HK1,MTH00083,21110145,7.25
2021-2022,HK1,MTH00083,21110146,7.25
2021-2022,HK1,MTH00083,21110147,7.75
2021-2022,HK1,MTH00083,21110148,8.5
2021-2022,HK1,MTH00083,21110149,8.5
2021-2022,HK1,MTH00083,21110150,6
2021-2022,HK1,MTH00083,21110151,5.5
2021-2022,HK1,MTH00083,21110152,8.5
2021-2022,HK1,MTH00083,21110153,6
2021-2022,HK1,MTH00083,21110154,6.75
2021-2022,HK1,MTH00083,21110155,7.75
2021-2022,HK1,MTH00083,21110156,5.75
2021-2022,HK1,MTH00083,21110157,7.5
2021-2022,HK1,MTH00083,21110158,7.5
2021-2022,HK1,MTH00083,21110159,8.5
2021-2022,HK1,MTH00083,21110160,8.5
2021-2022,HK1,MTH00083,21110161,5.75
2021-2022,HK1,MTH00083,21110162,5.5
2021-2022,HK1,MTH00083,21110163,7.5
2021-2022,HK1,MTH00083,21110164,7.25
2021-2022,HK1,MTH00083,21110165,7.5
2021-2022,HK1,MTH00083,21110166,7.25
2021-2022,HK1,MTH00083,21110167,5
2021-2022,HK1,MTH00083,21110168,6.25
2021-2022,HK1,MTH00083,21110169,6.75
2021-2022,HK1,MTH00083,21110170,7
2021-2022,HK1,MTH00083,21110171,6
2021-2022,HK1,MTH00083,21110172,6.5
2021-2022,HK1,MTH00083,21110173,5.75
2021-2022,HK1,MTH00083,21110174,7.5
2021-2022,HK1,MTH00083,21110175,6.25
2021-2022,HK1,MTH00083,21110176,5.25
2021-2022,HK1,MTH00083,21110177,7.5
2021-2022,HK1,MTH00083,21110178,7.25
2021-2022,HK1,MTH00083,21110179,8.75
2021-2022,HK1,MTH00083,21110180,5.75
2021-2022,HK1,MTH00083,21110181,9
2021-2022,HK1,MTH00083,21110182,7.25
2021-2022,HK1,MTH00083,21110183,6.5
2021-2022,HK1,MTH00083,21110184,6
2021-2022,HK1,MTH00083,21110185,6
2021-2022,HK1,MTH00083,21110186,6.25
2021-2022,HK1,MTH00083,21110187,8
2021-2022,HK1,MTH00083,21110188,8
2021-2022,HK1,MTH00083,21110189,5.25
2021-2022,HK1,MTH00083,21110190,8.75
2021-2022,HK1,MTH00083,21110191,7.25
2021-2022,HK1,MTH00083,21110192,7.25
2021-2022,HK1,MTH00083,21110193,6.5
2021-2022,HK1,MTH00083,21110194,7.5
2021-2022,HK1,MTH00083,21110195,6.5
2021-2022,HK1,MTH00083,21110196,7.5
2021-2022,HK1,MTH00083,21110197,7
2021-2022,HK1,MTH00083,21110198,7.75
2021-2022,HK1,MTH00083,21110199,8
2021-2022,HK1,MTH00083,21110200,8
2021-2022,HK1,MTH00083,21110201,6.25
2021-2022,HK1,MTH00083,21110202,5
2021-2022,HK1,MTH00083,21110203,8
2021-2022,HK1,MTH00083,21110204,5.25
2021-2022,HK1,MTH00083,21110205,7.75
2021-2022,HK1,MTH00083,21110206,6.5
2021-2022,HK1,MTH00083,21110207,7.5
2021-2022,HK1,MTH00083,21110208,7.25
2021-2022,HK1,MTH00083,21110209,5.75
2021-2022,HK1,MTH00083,21110210,6.5
2021-2022,HK1,MTH00083,21280011,5
2021-2022,HK2,MTH00084,21110001,7
2021-2022,HK2,MTH00084,21110002,6.75
2021-2022,HK2,MTH00084,21110003,7.5
2021-2022,HK2,MTH00084,21110004,6.5
2021-2022,HK2,MTH00084,21110005,8
2021-2022,HK2,MTH00084,21110006,8.5
2021-2022,HK2,MTH00084,21110007,5.5
2021-2022,HK2,MTH00084,21110008,6
2021-2022,HK2,MTH00084,21110009,9
2021-2022,HK2,MTH00084,21110010,8.25
2021-2022,HK2,MTH00084,21110011,5.5
2021-2022,HK2,MTH00084,21110012,5
2021-2022,HK2,MTH00084,21110013,5.25
2021-2022,HK2,MTH00084,21110014,6.5
2021-2022,HK2,MTH00084,21110015,7
2021-2022,HK2,MTH00084,21110016,8.25
2021-2022,HK2,MTH00084,21110017,5.5
2021-2022,HK2,MTH00084,21110018,5
2021-2022,HK2,MTH00084,21110019,5.75
2021-2022,HK2,MTH00084,21110020,8.5
2021-2022,HK2,MTH00084,21110021,6.75
2021-2022,HK2,MTH00084,21110022,7.25
2021-2022,HK2,MTH00084,21110023,7.75
2021-2022,HK2,MTH00084,21110024,8
2021-2022,HK2,MTH00084,21110025,6.75
2021-2022,HK2,MTH00084,21110026,7.25
2021-2022,HK2,MTH00084,21110027,8.25
2021-2022,HK2,MTH00084,21110028,8.75
2021-2022,HK2,MTH00084,21110029,6.75
2021-2022,HK2,MTH00084,21110030,8
2021-2022,HK2,MTH00084,21110031,9
2021-2022,HK2,MTH00084,21110032,7
2021-2022,HK2,MTH00084,21110033,6.75
2021-2022,HK2,MTH00084,21110034,6
2021-2022,HK2,MTH00084,21110035,8.25
2021-2022,HK2,MTH00084,21110036,5.25
2021-2022,HK2,MTH00084,21110037,7.25
2021-2022,HK2,MTH00084,21110038,8.25
2021-2022,HK2,MTH00084,21110039,8
2021-2022,HK2,MTH00084,21110040,5.5
2021-2022,HK2,MTH00084,21110041,9
2021-2022,HK2,MTH00084,21110042,8.5
2021-2022,HK2,MTH00084,21110043,5.5
2021-2022,HK2,MTH00084,21110044,5
2021-2022,HK2,MTH00084,21110045,7
2021-2022,HK2,MTH00084,21110046,7.25
2021-2022,HK2,MTH00084,21110047,7.75
2021-2022,HK2,MTH00084,21110048,6
2021-2022,HK2,MTH00084,21110049,7.75
2021-2022,HK2,MTH00084,21110050,8.5
2021-2022,HK2,MTH00084,21110051,7.5
2021-2022,HK2,MTH00084,21110052,7
2021-2022,HK2,MTH00084,21110053,6
2021-2022,HK2,MTH00084,21110054,6
2021-2022,HK2,MTH00084,21110055,5.75
2021-2022,HK2,MTH00084,21110056,6
2021-2022,HK2,MTH00084,21110057,6.5
2021-2022,HK2,MTH00084,21110058,5.5
2021-2022,HK2,MTH00084,21110059,6
2021-2022,HK2,MTH00084,21110060,8.75
2021-2022,HK2,MTH00084,21110061,8.25
2021-2022,HK2,MTH00084,21110062,8.25
2021-2022,HK2,MTH00084,21110063,6.5
2021-2022,HK2,MTH00084,21110064,6.25
2021-2022,HK2,MTH00084,21110065,8.5
2021-2022,HK2,MTH00084,21110066,6.75
2021-2022,HK2,MTH00084,21110067,6.5
2021-2022,HK2,MTH00084,21110068,7.75
2021-2022,HK2,MTH00084,21110069,5.25
2021-2022,HK2,MTH00084,21110070,6.25
2021-2022,HK2,MTH00084,21110071,5.25
2021-2022,HK2,MTH00084,21110072,6.75
2021-2022,HK2,MTH00084,21110073,8.75
2021-2022,HK2,MTH00084,21110074,8
2021-2022,HK2,MTH00084,21110075,7.5
2021-2022,HK2,MTH00084,21110076,6
2021-2022,HK2,MTH00084,21110077,9
2021-2022,HK2,MTH00084,21110078,8.75
2021-2022,HK2,MTH00084,21110079,6.5
2021-2022,HK2,MTH00084,21110080,5.25
2021-2022,HK2,MTH00084,21110081,6
